variable,description,province_code,province_name_cn,year,value,unit,source_file,source_sheet,source_range
matP[ore],Iron ore material price used in MATC,tj,天津,2037,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2038,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2039,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2040,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2041,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2042,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2043,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2044,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2045,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2046,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2047,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2048,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2049,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2050,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2051,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2052,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2053,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2054,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2055,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2056,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2057,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2058,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2059,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,tj,天津,2060,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2021,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2022,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2023,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2024,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2025,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2026,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2027,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2028,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2029,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2030,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2031,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2032,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2033,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2034,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2035,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2036,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2037,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2038,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2039,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2040,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2041,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2042,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2043,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2044,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2045,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2046,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2047,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2048,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2049,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2050,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2051,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2052,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2053,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2054,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2055,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2056,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2057,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2058,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2059,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,he,河北,2060,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2021,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2022,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2023,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2024,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2025,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2026,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2027,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2028,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2029,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2030,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2031,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2032,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2033,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2034,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2035,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2036,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2037,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2038,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2039,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2040,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2041,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2042,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2043,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2044,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2045,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2046,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2047,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2048,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2049,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2050,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2051,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2052,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2053,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2054,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2055,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2056,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2057,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2058,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2059,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sx,山西,2060,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2021,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2022,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2023,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2024,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2025,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2026,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2027,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2028,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2029,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2030,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2031,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2032,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2033,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2034,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2035,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,nm,内蒙古,2036,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
